symbol	n	sources	ngc	cosm1	cancermine	cacao	umccr	germ	driver	cos_fu	hmf_fu	tumorsuppressor	oncogene	fusion	tier1	PRINCIPAL_hg19	PRINCIPAL_hg38
FOXM1	2	PMCC|cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000359843	ENST00000342628
FOXO1	11	PMCC|TS500|TEMPUS|NGC_known|cancermine|oncokb|msk_impact|msk_heme|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	ENST00000379561	ENST00000379561
FOXO3	6	TEMPUS|NGC_known|cancermine|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	ENST00000343882,ENST00000406360	ENST00000406360,ENST00000343882
FOXO4	4	NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000374259	ENST00000374259
FOXP1	11	PMCC|TS500|TEMPUS|NGC_known|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	ENST00000498215,ENST00000318789,ENST00000475937	ENST00000498215,ENST00000475937,ENST00000318789
FOXP3	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	ENST00000376207	ENST00000376207
FOXQ1	2	TEMPUS|NGC_other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000296839	ENST00000296839
FOXR1	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ENST00000317011	ENST00000317011
FRS2	6	AZ300|PMCC|TS500|TEMPUS|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000397997,ENST00000549921,ENST00000299293,ENST00000550389	ENST00000397997,ENST00000550389,ENST00000549921
FSTL3	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ENST00000166139	ENST00000166139
FTO	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000471389	ENST00000471389
FUBP1	10	PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|foundation_one|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000370768	ENST00000370768
FURIN	2	oncokb|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000268171	ENST00000610579,ENST00000268171,ENST00000618099
FUS	5	NGC_known|cancermine|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	ENST00000254108	ENST00000254108
FYN	4	TS500|oncokb|msk_impact|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000354650	ENST00000354650
GAB2	2	cancermine|HMF_fusions	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.5	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000361507	ENST00000361507
GABRA6	4	PMCC|TS500|NGC_other|foundation_one	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000274545	ENST00000274545
GALNT12	2	CPSR_panel0|TEMPUS	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000375011	ENST00000375011
GAS7	4	NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000432992	ENST00000432992
GATA1	11	PMCC|TS500|TEMPUS|NGC_known|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000376670	ENST00000376670
GATA2	14	CPSR_panel0|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000341105,ENST00000487848	ENST00000487848,ENST00000341105
GATA3	14	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0.5	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000346208	ENST00000346208
GATA4	4	PMCC|TS500|TEMPUS|foundation_one	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000335135	ENST00000335135
GATA6	4	PMCC|TS500|TEMPUS|foundation_one	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000581694,ENST00000269216	ENST00000269216,ENST00000581694
GBA	1	CPSR_panel0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000327247,ENST00000368373	ENST00000327247,ENST00000368373
GEN1	2	TS500|TEMPUS	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000381254,ENST00000317402	ENST00000317402,ENST00000381254
GID4	4	PMCC|TS500|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000268719	ENST00000268719
GJB2	1	CPSR_panel0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000382844,ENST00000382848	ENST00000645189,ENST00000382848,ENST00000382844
GKN1	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	ENST00000377938	ENST00000377938
GLI1	11	PMCC|TS500|TEMPUS|NGC_known|cancermine|oncokb|msk_impact|foundation_one|foundation_one_heme|cosmic2|HMF_fusions	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000228682	ENST00000228682
GMPS	4	NGC_known|foundation_one_heme|cosmic2|HMF_fusions	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000496455	ENST00000496455
GNA11	13	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000078429	ENST00000078429
GNA12	3	oncokb|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000275364	ENST00000275364
GNA13	9	AZ300|PMCC|TS500|TEMPUS|NGC_other|oncokb|msk_heme|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000439174	ENST00000439174
GNAQ	14	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0.6666666666666666	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000286548	ENST00000286548
GNAS	14	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000265620	ENST00000371085
GNB1	3	NGC_other|oncokb|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000378609	ENST00000378609,ENST00000610897
GNMT	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000372808	ENST00000372808
GOLGA5	3	NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000163416	ENST00000163416
GOPC	3	NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000052569	ENST00000368498
GPC3	5	CPSR_panel0|TEMPUS|familial_cancer|NGC_known|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000370818	ENST00000370818
GPC5	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000377067	ENST00000377067
GPHN	4	NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000478722	ENST00000478722
GPRC5A	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000014914	ENST00000014914
GPS2	5	TS500|TEMPUS|NGC_other|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000380728,ENST00000389167	ENST00000380728,ENST00000389167
GREM1	6	CPSR_panel0|TS500|TEMPUS|familial_cancer|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000300177	ENST00000622074
GRIN2A	10	PMCC|TS500|TEMPUS|NGC_known|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000396573,ENST00000396575,ENST00000330684	ENST00000330684,ENST00000396573
GRM3	6	PMCC|TS500|TEMPUS|NGC_known|foundation_one|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000361669	ENST00000361669
GSK3B	7	PMCC|TS500|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000316626	ENST00000316626
GSTP1	3	PMCC|TEMPUS|cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000398606	ENST00000642444,ENST00000398606
GTF2I	4	NGC_other|oncokb|msk_heme|HMF_fusions	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000324896	ENST00000573035
H3F3A	10	PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|foundation_one|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000366815,ENST00000366813,ENST00000366816	ENST00000366813,ENST00000366816,ENST00000366815
H3F3B	5	TS500|NGC_known|oncokb|msk_impact|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000589599,ENST00000254810,ENST00000587560,ENST00000586607	ENST00000254810,ENST00000589599,ENST00000586607,ENST00000587560
H3F3C	5	AZ300|TS500|NGC_other|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000340398	ENST00000340398
HABP2	1	CPSR_panel0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000351270	ENST00000351270
HDAC1	4	TEMPUS|oncokb|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000373548	ENST00000373548
HDAC4	4	TEMPUS|oncokb|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000345617	ENST00000345617
HDAC7	3	oncokb|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000080059	ENST00000080059
HERPUD1	4	NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000439977	ENST00000439977
HEY1	4	NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000354724	ENST00000354724
HFE	1	CPSR_panel0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000357618	ENST00000357618
HGF	10	AZ300|PMCC|TS500|TEMPUS|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000222390	ENST00000644543,ENST00000222390
HIF1A	6	PMCC|TEMPUS|NGC_known|oncokb|msk_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000337138	ENST00000337138
HIP1	4	NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000336926	ENST00000336926
HIST1H1B	3	NGC_other|oncokb|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000331442	ENST00000331442
HIST1H1C	7	AZ300|TS500|NGC_other|oncokb|msk_impact|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000343677	ENST00000343677
HIST1H1D	3	oncokb|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000244534	ENST00000244534
HIST1H1E	5	TEMPUS|NGC_other|oncokb|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000304218	ENST00000304218
HIST1H2AC	3	oncokb|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000602637,ENST00000377791	ENST00000602637,ENST00000377791
HIST1H2AG	3	oncokb|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000359193	ENST00000359193
HIST1H2AL	3	oncokb|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000357320	ENST00000613174
HIST1H2AM	3	oncokb|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000359611	ENST00000359611
HIST1H2BC	4	NGC_other|oncokb|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000396984,ENST00000314332	ENST00000396984,ENST00000314332
HIST1H2BD	5	AZ300|TS500|oncokb|msk_impact|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000289316,ENST00000377777	ENST00000377777,ENST00000289316
HIST1H2BG	2	oncokb|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000244601	ENST00000541790
HIST1H2BJ	3	oncokb|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000339812,ENST00000607124,ENST00000541790	ENST00000607124,ENST00000339812
HIST1H2BK	3	oncokb|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000396891,ENST00000356950	ENST00000356950
HIST1H2BO	3	oncokb|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000303806	ENST00000616182
HIST1H3A	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000357647	ENST00000613854
HIST1H3B	10	TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000244661	ENST00000621411
HIST1H3C	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000540144	ENST00000612966
HIST1H3D	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000377831,ENST00000356476	ENST00000356476
HIST1H3E	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000360408	ENST00000634733,ENST00000614911
HIST1H3F	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000446824	ENST00000618052
HIST1H3G	4	TS500|oncokb|msk_impact|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000305910	ENST00000614378
HIST1H3H	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000369163	ENST00000369163
HIST1H3I	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000328488	ENST00000616365
HIST1H3J	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000359303	ENST00000359303
HIST1H4I	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	ENST00000354348	ENST00000615353
HIST2H3A	2	TS500|oncokb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000403683	ENST00000403683
HIST2H3C	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000369158	ENST00000369158
HIST2H3D	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000331491	ENST00000331491
HIST3H3	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000366696	ENST00000366696
HLA-A	9	TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000376809,ENST00000396634	ENST00000396634,ENST00000376809
HLA-B	5	TS500|TEMPUS|NGC_other|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000412585	ENST00000412585
HLA-C	2	TS500|TEMPUS	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000376228	ENST00000376228
HLF	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ENST00000226067	ENST00000226067
HMBS	1	CPSR_panel0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000278715	ENST00000278715
HMGA1	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ENST00000447654,ENST00000311487	ENST00000447654,ENST00000311487
HMGA2	4	NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000403681	ENST00000403681
HNF1A	14	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000257555	ENST00000257555
HNF1B	2	CPSR_panel0|TEMPUS	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000225893	ENST00000617811
HNRNPA2B1	3	NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000356674	ENST00000356674
HOOK3	3	NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000307602	ENST00000307602
HOXA11	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	ENST00000006015	ENST00000006015
HOXA13	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ENST00000222753	ENST00000222753,ENST00000649031
HOXA9	4	NGC_known|cancermine|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ENST00000343483	ENST00000343483
HOXB13	6	CPSR_panel0|TS500|TEMPUS|familial_cancer|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000290295	ENST00000290295
HOXC11	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ENST00000546378	ENST00000546378
HOXC13	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ENST00000243056	ENST00000243056
HOXD11	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ENST00000249504	ENST00000249504
HOXD13	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ENST00000392539	ENST00000392539
HPGD	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000296522	ENST00000296522
HRAS	16	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0.25	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000311189,ENST00000451590,ENST00000397596	ENST00000451590,ENST00000311189,ENST00000397596
HSD3B1	3	PMCC|TS500|foundation_one	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000369413,ENST00000528909	ENST00000528909,ENST00000369413
HSP90AA1	7	PMCC|TS500|TEMPUS|NGC_known|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	ENST00000216281	ENST00000216281
